Wed Jan 05 10:33:19 GMT+10:00 2011,VBA,A,0.43,682473.0
Wed Jan 05 10:33:20 GMT+10:00 2011,VBA,B,0.425,1687523.0
Wed Jan 05 10:33:20 GMT+10:00 2011,VBA,B,0.425,1687963.0
Wed Jan 05 10:33:39 GMT+10:00 2011,VBA,B,0.425,1687523.0
Wed Jan 05 10:33:39 GMT+10:00 2011,VBA,B,0.425,1688029.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,B,0.425,1637499.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,B,0.425,1685160.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,B,0.425,1685061.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,A,0.43,682250.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,A,0.43,676892.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,B,0.425,1684654.0
Wed Jan 05 10:34:18 GMT+10:00 2011,VBA,B,0.425,1685072.0
Wed Jan 05 10:34:19 GMT+10:00 2011,VBA,A,0.43,676469.0
Wed Jan 05 10:35:08 GMT+10:00 2011,VBA,A,0.43,676378.0
Wed Jan 05 10:35:08 GMT+10:00 2011,VBA,B,0.425,1685565.0
Wed Jan 05 10:35:08 GMT+10:00 2011,VBA,B,0.425,1685554.0
Wed Jan 05 10:35:08 GMT+10:00 2011,VBA,A,0.43,676201.0
Wed Jan 05 10:35:08 GMT+10:00 2011,VBA,B,0.425,1685154.0
Wed Jan 05 10:35:16 GMT+10:00 2011,VBA,B,0.425,1637493.0
Wed Jan 05 10:35:16 GMT+10:00 2011,VBA,B,0.425,1683006.0
Wed Jan 05 10:35:16 GMT+10:00 2011,VBA,B,0.425,1682599.0
Wed Jan 05 10:35:16 GMT+10:00 2011,VBA,B,0.425,1683028.0
Wed Jan 05 10:35:19 GMT+10:00 2011,VBA,B,0.425,1682599.0
Wed Jan 05 10:35:19 GMT+10:00 2011,VBA,B,0.425,1683039.0
Wed Jan 05 10:35:39 GMT+10:00 2011,VBA,B,0.425,1682599.0
Wed Jan 05 10:35:39 GMT+10:00 2011,VBA,B,0.425,1683105.0
Wed Jan 05 10:36:15 GMT+10:00 2011,VBA,B,0.425,1637592.0
Wed Jan 05 10:36:15 GMT+10:00 2011,VBA,B,0.425,1681435.0
Wed Jan 05 10:36:15 GMT+10:00 2011,VBA,B,0.425,1681314.0
Wed Jan 05 10:36:15 GMT+10:00 2011,VBA,A,0.43,675965.0
Wed Jan 05 10:36:16 GMT+10:00 2011,VBA,B,0.425,1680929.0
Wed Jan 05 10:36:16 GMT+10:00 2011,VBA,B,0.425,1681325.0
Wed Jan 05 10:36:16 GMT+10:00 2011,VBA,B,0.425,1699525.0
Wed Jan 05 10:36:39 GMT+10:00 2011,VBA,B,0.425,1699129.0
Wed Jan 05 10:36:39 GMT+10:00 2011,VBA,B,0.425,1699602.0
Wed Jan 05 10:37:10 GMT+10:00 2011,VBA,A,0.43,675896.0
Wed Jan 05 10:37:10 GMT+10:00 2011,VBA,B,0.425,1699503.0
Wed Jan 05 10:37:10 GMT+10:00 2011,VBA,A,0.43,675706.0
Wed Jan 05 10:37:10 GMT+10:00 2011,VBA,B,0.425,1699129.0
Wed Jan 05 10:37:10 GMT+10:00 2011,VBA,B,0.425,1699514.0
Wed Jan 05 10:37:16 GMT+10:00 2011,VBA,B,0.425,1655671.0
Wed Jan 05 10:37:16 GMT+10:00 2011,VBA,B,0.425,1694103.0
Wed Jan 05 10:37:16 GMT+10:00 2011,VBA,B,0.425,1693718.0
Wed Jan 05 10:37:16 GMT+10:00 2011,VBA,B,0.425,1694114.0
Wed Jan 05 10:37:25 GMT+10:00 2011,VBA,A,0.43,697620.0
Wed Jan 05 10:37:25 GMT+10:00 2011,VBA,B,0.425,1693718.0
Wed Jan 05 10:37:25 GMT+10:00 2011,VBA,B,0.425,1694147.0
Wed Jan 05 10:37:31 GMT+10:00 2011,VBA,A,0.43,672620.0
Wed Jan 05 10:37:31 GMT+10:00 2011,VBA,B,0.425,1693718.0
Wed Jan 05 10:37:31 GMT+10:00 2011,VBA,B,0.425,1694169.0
Wed Jan 05 10:37:32 GMT+10:00 2011,VBA,B,0.425,1695081.0
Wed Jan 05 10:37:32 GMT+10:00 2011,VBA,A,0.43,672392.0
Wed Jan 05 10:37:35 GMT+10:00 2011,VBA,B,0.425,1698671.0
Wed Jan 05 10:37:36 GMT+10:00 2011,VBA,B,0.425,1670671.0
Wed Jan 05 10:37:36 GMT+10:00 2011,VBA,B,0.425,1670220.0
Wed Jan 05 10:37:36 GMT+10:00 2011,VBA,B,0.425,1670682.0
Wed Jan 05 10:37:36 GMT+10:00 2011,VBA,B,0.425,1770682.0
Wed Jan 05 10:37:39 GMT+10:00 2011,VBA,B,0.425,1770220.0
Wed Jan 05 10:37:39 GMT+10:00 2011,VBA,B,0.425,1770693.0
Wed Jan 05 10:38:15 GMT+10:00 2011,VBA,B,0.425,1776932.0
Wed Jan 05 10:38:15 GMT+10:00 2011,VBA,B,0.425,1776822.0
Wed Jan 05 10:38:15 GMT+10:00 2011,VBA,A,0.43,672170.0
Wed Jan 05 10:38:15 GMT+10:00 2011,VBA,B,0.425,1776459.0
Wed Jan 05 10:38:15 GMT+10:00 2011,VBA,B,0.425,1776833.0
Wed Jan 05 10:38:18 GMT+10:00 2011,VBA,B,0.425,1776340.0
Wed Jan 05 10:38:18 GMT+10:00 2011,VBA,A,0.43,672139.0
Wed Jan 05 10:38:39 GMT+10:00 2011,VBA,B,0.425,1775966.0
Wed Jan 05 10:38:39 GMT+10:00 2011,VBA,B,0.425,1776406.0
Wed Jan 05 10:39:15 GMT+10:00 2011,VBA,B,0.425,1770167.0
Wed Jan 05 10:39:15 GMT+10:00 2011,VBA,B,0.425,1775131.0
Wed Jan 05 10:39:15 GMT+10:00 2011,VBA,B,0.425,1775043.0
Wed Jan 05 10:39:15 GMT+10:00 2011,VBA,A,0.43,671936.0
Wed Jan 05 10:39:15 GMT+10:00 2011,VBA,B,0.425,1774691.0
Wed Jan 05 10:39:15 GMT+10:00 2011,VBA,B,0.425,1775054.0
Wed Jan 05 10:39:19 GMT+10:00 2011,VBA,B,0.425,1771464.0
Wed Jan 05 10:39:19 GMT+10:00 2011,VBA,A,0.43,668346.0
Wed Jan 05 10:39:20 GMT+10:00 2011,VBA,B,0.425,1771101.0
Wed Jan 05 10:39:20 GMT+10:00 2011,VBA,B,0.425,1771475.0
Wed Jan 05 10:39:36 GMT+10:00 2011,VBA,A,0.43,655831.0
Wed Jan 05 10:39:36 GMT+10:00 2011,VBA,A,0.43,643346.0
Wed Jan 05 10:39:36 GMT+10:00 2011,VBA,B,0.425,1771101.0
Wed Jan 05 10:39:36 GMT+10:00 2011,VBA,B,0.425,1771530.0
Wed Jan 05 10:40:15 GMT+10:00 2011,VBA,A,0.43,643300.0
Wed Jan 05 10:40:15 GMT+10:00 2011,VBA,B,0.425,1772029.0
Wed Jan 05 10:40:15 GMT+10:00 2011,VBA,B,0.425,1771941.0
Wed Jan 05 10:40:15 GMT+10:00 2011,VBA,A,0.43,643098.0
Wed Jan 05 10:40:40 GMT+10:00 2011,VBA,B,0.425,1766941.0
